comment_id,video_id,text_original,text_final
Ugwp8afCH_A31bWu12N4AaABAg,7CLZkPwhEG4,"Akhir² ini kabar² tentang pemerintahan mencekik rakyat semua, sesak... dunia, dunia, capek banget hidup. Jelas tolak dong, rakyat biasa kalo mau jadi ASN aja ribuan saingannya... lah ini TNI  langsung bisa jalur khusus. Kenapa sih aturannya selalu rakyat menengah kebawah yang selalu jadi korban",akhir akhir kabar kabar pemerintahan mencekik rakyat semua sesak dunia dunia capek banget hidup jelas tolak rakyat biasa kalau mau jadi asn ribuan saingannya tni langsung jalur khusus aturannya selalu rakyat menengah kebawah selalu jadi korban
UgxtWidtTZqW5_9EuaJ4AaABAg,7CLZkPwhEG4,"Bravo TNI.. Saya sudah gak percaya sama bejabat2 di Indonesia yg bukan bikin rakyat makin sejahtera malah bikin rakyat makin sengsara, smoga hadirnya tni lebih bisa menjadikan Indonesia jadi lebih baik lagi. Amin🤲🤲",bravo tni tidak percaya sama bejabat bejabat indonesia bukan bikin rakyat semakin sejahtera malah bikin rakyat semakin sengsara semoga hadirnya tni lebih menjadikan indonesia jadi lebih baik amin emo_other
UgxaFf6hLKqZQbywpDl4AaABAg,7CLZkPwhEG4,"TNI itu udah di jamin oleh negara, Rumah dinas di kasih, smwanya terjamin. Skr kayak yang rakus begini

Welcome Orba Jilid ke-2",tni jamin negara rumah dinas kasih smwanya terjamin sekarang rakus begini welcome orba jilid
UgzlyrM1PYuTScBykQF4AaABAg,7CLZkPwhEG4,"Tentara punya satu tugas yang maha penting yaitu pertahanan negara. Bagaimana jika tentara terlibat urusan kemana-mana, seperti skandal korupsi, kekerasan intimidasi dll, dan TNI selalu jadi sorotan publik. Kemungkinan akan muncul ketidakpercayaan dari masyarakat sehingga akan menurunkan moral dari tentara. maka pertahanan negara akan melemah dan tentu saja mudah dieksploitasi oleh musuh.",tentara punya satu tugas maha penting pertahanan negara bagaimana tentara terlibat urusan mana skandal korupsi kekerasan intimidasi tni selalu jadi sorotan publik kemungkinan muncul ketidakpercayaan masyarakat menurunkan moral tentara pertahanan negara melemah mudah dieksploitasi musuh
Ugyvz16DV5DBUYewfMB4AaABAg,7CLZkPwhEG4,Partai dan Koruptor ketir ketir mau makan uang rakyat.. kapan hukuman sita aset dan miskinkan seluruh keluarga KORUPTOR di sahkan..,partai koruptor ketir ketir mau makan uang rakyat kapan hukuman sita aset miskinkan seluruh keluarga koruptor sahkan
UgwZlQzs0MDVrQd37sp4AaABAg,7CLZkPwhEG4,Soeharto bakal bangkit lagi liat aja nantikk,soeharto bakal bangkit lihat nantikk
UgwtEDutpVbnTHpF79F4AaABAg,7CLZkPwhEG4,Dapat 2 job kmu mahasiswa kerja apa anjeng,job kmu mahasiswa kerja apa anjeng
UgzSnC8h5IH1EPKCrh54AaABAg,7CLZkPwhEG4,"🔥🔥🔥🔥🔥🔥 Indonesia akan menjadi seperti MYANMAR yang dikuasai oleh Junta Militer. SEMUA posisi strategis akan diisi oleh militer. Bahkan Pengawasan terhadap Stabilitas Keamanan Negara juga diawasi ketat oleh militer dan pihak-pihak yang berseberangan dengan pemerintah (baca militer) akan diberangus, ditangkap atau di culik. Demokrasi akan mati. Ini FAKTA sejarah 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",emo_pos indonesia menjadi myanmar dikuasai junta militer semua posisi strategis diisi militer bahkan pengawasan stabilitas keamanan negara diawasi ketat militer pihak pihak berseberangan pemerintah baca militer diberangus ditangkap culik demokrasi mati fakta sejarah emo_pos
Ugxk7lflPMcr3vyxkvB4AaABAg,7CLZkPwhEG4,Selamat buat minor yg ...........aj 🙃,selamat buat minor emo_other
Ugz5GlbJs8FePCM3Bn54AaABAg,7CLZkPwhEG4,"TNI lebih tau rakyat kecil dan Dari dulu TNI, selalu dekat dengan rakyat kecil, kenapa kalian takut,,,",tni lebih tahu rakyat kecil dulu tni selalu dekat rakyat kecil kalian takut
Ugxbv0-4Mug7HEkvXSV4AaABAg,7CLZkPwhEG4,"undang undang TNI , cepat di liris bagai mana dengan Undang2 perampasan Aset para korubtor , coba bikin undang untuk korubtor di miskin kan 7 turunan , jangan di kasih kedudukan apa pun untuk seluruh keluarga nya anak istri nya biar yg mau korub pikir 1000X",undang undang tni cepat liris bagai mana undang undang perampasan aset korubtor coba bikin undang korubtor miskin turunan jangan kasih kedudukan apa seluruh keluarga anak istri biar mau korub pikir ioox
Ugy1aahZu1l4GvYcSPF4AaABAg,7CLZkPwhEG4,"Seriuss ,,, sebenarnya gak penting juga sih. Tapi terserah yg demo aja lah. 
Yg terpenting hukum matieee untuk koruptor di atas 1 M. 
Coba ada gebrakan demo besar besaran desak pemerintah untuk buat Perpu hukuman mati untuk koruptor di atas 1 M, itu baru mantap.",seriuss sebenarnya tidak penting terserah demo terpenting hukum matiee koruptor atas coba gebrakan demo besar besaran desak pemerintah buat perpu hukuman mati koruptor atas baru mantap
UgwaKwIIAvB27peRMrF4AaABAg,7CLZkPwhEG4,"Ini mungkin juga jadi kode keras prabowo bahwa kita tdk perlu lagi jadi sipil di negara ini, melainkan kita bisa menjadi pengusaha dan lain diluar itu",mungkin jadi kode keras prabowo tidak perlu jadi sipil negara menjadi pengusaha luar
UgzOBuz9nfkfNldlqc14AaABAg,7CLZkPwhEG4,"""Di pemerintahan sekarang, tidak terlalu percaya dengan politisi dan birokrasi sipil"" mungkin disitu sih pointnya",pemerintahan sekarang tidak terlalu percaya politisi birokrasi sipil mungkin disitu pointnya
Ugx1sHE4lABUWIvU31Z4AaABAg,7CLZkPwhEG4,UU TNI disteujui oleh 300 rakyat dan ditolak oleh 280 juta lebih rakyat. Tapi entah kenapa UU TNI lebih cepat disetujui dibandingkan RUU perampasan aset 😊😊😊,uu_tni disteujui rakyat ditolak juta lebih rakyat entah uu_tni lebih cepat disetujui dibandingkan ruu_perampasan_aset emo_other
UgwpJ51V4zid_sLBFoR4AaABAg,7CLZkPwhEG4,Emang latar belakangnya presiden yg mau di pakai dia skrng ? Mbak klo ngomong yg bener mbaq itu bibir mau di jahit tanpa bius ka wkk,memang latar belakangnya presiden mau pakai sekarang kalau bicara benar mbaq bibir mau jahit tanpa bius ka
Ugx4xmTx7x6Fzrrf4pl4AaABAg,7CLZkPwhEG4,"mayoritas yg komen disini tdk paham langkah pak Prabowo. maklum sih, beda angka IQ dan pengalaman mancanegara.",mayoritas komen disini tidak paham langkah prabowo maklum beda angka iq pengalaman mancanegara
UgyinyHT4sjFAHfSIdt4AaABAg,7CLZkPwhEG4,"Sekedar berpendapat. Harus diakui kualitas kader2 parpol yg menduduki pemerintahan dan DPR, yg berkualitas sedikit sekali. Sisanya cuma modal popularitas. Kita boleh berharap adanya partisipasi TNI di jabatan sipil strategis yg relevan, bs berikan akselerasi kemajuan.",sekedar berpendapat diakui kualitas kader kader parpol menduduki pemerintahan dpr berkualitas sedikit sekali sisanya modal popularitas berharap adanya partisipasi tni jabatan sipil strategis relevan berikan akselerasi kemajuan
Ugx_nH5YZSMUXEGky5R4AaABAg,7CLZkPwhEG4,"Watak Rezim ini militerisme, akibat bansos dan parcok",watak pemerintah militerisme akibat bansos parcok
UgwwrIxOhK5k_cU0Lcx4AaABAg,7CLZkPwhEG4,Siap siap bagi pembuka lahan yang merambah hutan ilegal,siap siap pembuka lahan merambah hutan ilegal
Ugx5V7oDT5egM5EC7dJ4AaABAg,7CLZkPwhEG4,"Revisi undang-undang TNI dapat memiliki beberapa dampak bagi warga biasa, tergantung pada isi revisi tersebut. Beberapa dampaknya bisa berupa:

Peningkatan Peran TNI dalam Kehidupan Sipil: Jika revisi tersebut memperluas peran TNI dalam bidang non-militer, seperti terlibat dalam penanganan bencana alam atau menjaga keamanan dalam negeri, warga biasa mungkin akan merasakan lebih banyak interaksi dengan TNI dalam kegiatan sehari-hari.

Pengaruh terhadap Hak Asasi Manusia (HAM): Jika revisi tersebut memberi TNI kewenangan yang lebih besar dalam pengawasan atau penegakan hukum, hal ini bisa berdampak pada kebebasan sipil dan hak asasi manusia, seperti potensi pelanggaran hak warga.

Keamanan dalam Negeri: Dalam beberapa kasus, peningkatan peran TNI dalam menjaga ketertiban dalam negeri dapat meningkatkan rasa aman bagi masyarakat, tetapi jika tidak dikelola dengan hati-hati, bisa menyebabkan ketegangan sosial atau penyalahgunaan kekuasaan.

Pengaruh pada Struktur Pemerintahan Sipil: Revisi undang-undang ini bisa berdampak pada hubungan antara institusi sipil dan militer, yang mungkin mempengaruhi kebijakan pemerintahan yang lebih mengutamakan kepentingan militer daripada kebutuhan sipil.

Pembangunan Infrastruktur dan Pemberdayaan Daerah: Dalam beberapa revisi, TNI dapat lebih aktif dalam pembangunan infrastruktur di daerah terpencil, yang dapat menguntungkan warga biasa dengan meningkatkan fasilitas umum atau aksesibilitas.

Namun, dampak spesifik dari revisi ini akan sangat bergantung pada konten undang-undang yang sedang direvisi dan implementasinya di lapangan.",revisi undang undang tni memiliki beberapa dampak warga biasa tergantung isi revisi tersebut beberapa dampaknya berupa peningkatan peran tni kehidupan sipil revisi tersebut memperluas peran tni bidang non militer terlibat penanganan bencana alam menjaga keamanan negeri warga biasa mungkin merasakan lebih banyak interaksi tni kegiatan sehari hari pengaruh hak asasi manusia ham revisi tersebut memberi tni kewenangan lebih besar pengawasan penegakan hukum berdampak kebebasan sipil hak asasi manusia potensi pelanggaran hak warga keamanan negeri beberapa kasus peningkatan peran tni menjaga ketertiban negeri meningkatkan rasa aman masyarakat tidak dikelola hati hati menyebabkan ketegangan sosial penyalahgunaan kekuasaan pengaruh struktur pemerintahan sipil revisi und
Ugw_rX1xxV0MYnj8nap4AaABAg,7CLZkPwhEG4,Lagu sukani knpa tni tdk membantu utuk ancaman dr polisi nakal,lagu sukani tni tidak membantu utuk ancaman polisi nakal
UgywF0-biekTLl8NutN4AaABAg,7CLZkPwhEG4,"Awas bbc nanti dikirimin kepalaa godzila loh , jangan tajem2 min !",awas bbc dikirimin kepalaa godzila jangan tajem tajem
Ugz31s_Z0QlBAgt9Bft4AaABAg,7CLZkPwhEG4,Orang mah aktifin  Petrus brantas preman. Klo kyak gini malah rakyat jdi takut lbih takut dr coklat,orang aktifin petrus brantas preman kalau kyak begini malah rakyat jadi takut lebih takut coklat
UgyjU0d-715OwC-sDql4AaABAg,7CLZkPwhEG4,"Satu kata RAKUS""

Haus jabatan, Sarat Kepentingan para ELIT Negeri.

Rakayat dianggap Sampah saja.

Welcome 1998😢😢",satu kata rakus haus jabatan sarat kepentingan elit negeri rakayat dianggap sampah welcome 1998 emo_sad
UgwYmvhHmnWYtN-mRwx4AaABAg,7CLZkPwhEG4,"Selain potensi dwi fungsi abri 
Potensi lain 
1.suap untk jabatan 
2.korupsi demi perpanjangan jabatan 
3.korupsi terasa aman ada backing TNI 
4.korupsi aman karena masuk ke peradilan Militer bukan peradilan umum 
5.KPK, BPK,POLISI,JAKSA  tidak bisa periksa 😅😅😅
(Ini yg paling mantap)karena masuk ranah peradilan militer 

Sampai sini paham???? 
Gw malah kasian bhabinsa di desa2 yg di manfaatkan mulu tp hak nya di embat dan gak berani ngmong",potensi dwi fungsi abri potensi suap untk jabatan korupsi perpanjangan jabatan korupsi terasa aman backing tni korupsi aman masuk peradilan militer bukan peradilan umum kpk polisi jaksa tidak periksa emo_other paling mantap masuk ranah peradilan militer sini pahamii malah kasian bhabinsa desa desa manfaatkan mulu hak embat tidak berani ngmong
UgxdrVnkDFcwhwav-1V4AaABAg,7CLZkPwhEG4,"Lihat dong isinya apanya yang mengganggu kalian jangan kehasut para koruptor lah, yang ada bukan membahayakan sipil tapi membahayakan koruptor. 

Tambahan : - kementrian kelautan dan perikanan
- badan nasional penanggulangan bencana
- badan penanggulangan terorisme
- kejaksaan agung
- badan nasional pengelolaan perbatadan. 

Dari Poin di atas yang di takuti koruptor itu kejaksaan agung, mereka takut jika yang menjabat susah untuk di ajak kerja dama maka merekalah yang bakal di sikat.",lihat isinya apanya mengganggu kalian jangan kehasut koruptor bukan membahayakan sipil membahayakan koruptor tambahan kementrian kelautan perikanan badan nasional penanggulangan bencana badan penanggulangan terorisme kejaksaan agung badan nasional pengelolaan perbatadan poin atas takuti koruptor kejaksaan agung takut menjabat susah ajak kerja dama merekalah bakal sikat
Ugy3UpzvDWzLjItkrup4AaABAg,7CLZkPwhEG4,"RUANG SUAP TERBUKA 
1.ASIMILASI NARAPIDANA 
2.RESTORATIF JUSTICE 
3.TNI DI JABATAN SIPIL 

TAPI YANG HEBAT TNI 
CONTOH KORUPSI BASARNAS 
VONISNYA BERAPA? D PENGADILAN MILITER 😅😅
JAKSA, HAKIM,PELAKU TENTARA 
MANA MUNGKIN ADIL 😅😅😅",ruang suap terbuka asimilasi narapidana restoratif justice tni jabatan sipil hebat tni contoh korupsi basarnas vonisnya berapai pengadilan militer emo_other jaksa hakim pelaku tentara mana mungkin adil emo_other
Ugy1X4qbt3wv2jxP0TB4AaABAg,7CLZkPwhEG4,"DAMPAK NYA SIMPEL 
MEMBUKA RUANG SUAP 
ARTINYA KALO ELU MAU MENJABAT DISANA, ELU MESTI SETOR KE GW.... 

KALO MAU LAMA MENJABAT DSANA, YA WAJIB SETOR JG😅😅😅 

NAH YANG UDAH MENJABAT YA WAJIB KORUPSI 😅😅😅 

INI RUMUS SAPI PERAH PADA ATURAN JABATAN",dampak simpel membuka ruang suap artinya kalau kamu mau menjabat disana kamu mesti setor kalau mau lama menjabat dsana wajib setor emo_other nah menjabat wajib korupsi emo_other rumus sapi perah aturan jabatan
UgxbAlAScMnZVRYXNq54AaABAg,7CLZkPwhEG4,"Tentara luar negri tertawa 😂, mereka di sibukan latihan perang sedangkan Tentara kita di sibukan nanam padi di sawah😂. Hadehhh",tentara luar negeri tertawa emo_laugh sibukan latihan perang tentara sibukan nanam padi sawah emo_laugh hadehh
UgwmQ2e0zCKPFXE1wbR4AaABAg,7CLZkPwhEG4,"Sebenarnya sudahjelas,tapi masih dipilih",sebenarnya sudahjelas dipilih
Ugz7vIis5nyQ4096Hit4AaABAg,7CLZkPwhEG4,"Mantapnya punya presiden mantan TNI, pak prabowo benar 2 harus otoriter krna negara ini sudah rusak, susah diatur, susah diajak kerjasama, susah untuk maju. 100% setuju revisi uud TNI ini. sibaju coklat sudah tak sanggup lgi mengamankan masyarakatnya",mantapnya punya presiden mantan tni prabowo benar otoriter negara rusak susah diatur susah diajak kerjasama susah maju setuju revisi uu_tni sibaju coklat tak sanggup mengamankan masyarakatnya
UgzDtmtQoQ1DKq1c9b14AaABAg,7CLZkPwhEG4,"KEBANYAKAN OKNUM. oknum penembak pemilik rental mobil, daaan buwanyak lagi. uda paling bener damkar.",kebanyakan oknum oknum penembak pemilik rental mobil daan buwanyak uda paling benar damkar
UgwVWCKw-vXEs1wOsn14AaABAg,7CLZkPwhEG4,Janggal nya knpa tdk melakukan tni utuk mnangkap serta menghukum mati bgi koropsi,janggal tidak melakukan tni utuk mnangkap menghukum mati korupsi
UgzyAYCVgAv-Cq3xNzJ4AaABAg,7CLZkPwhEG4,Positip insya ALLAH,positip insya allah
Ugxnho1HY8uQhx0sdaF4AaABAg,7CLZkPwhEG4,Adanya tni janggal sbb gunung emas dipinfakan ke amirika sja tdk berpendpat mnekan yg logis utu mjaga kekayaan alamnya ..yg hrusnya utuk kesejahtraan rakyatnya,adanya tni janggal gunung emas dipinfakan amirika tidak berpendpat mnekan logis utu mjaga kekayaan alamnya hrusnya utuk kesejahtraan rakyatnya
Ugza1pzt20VKE-L-3Ed4AaABAg,7CLZkPwhEG4,"memang benar, nilainya 11/100 saja🤣🤣🤣",memang benar nilainya emo_laugh
UgzJ5OlIFiQBt8fXmK94AaABAg,7CLZkPwhEG4,Adanya tni klo janji akan mjatuhkan polisi yg mayoritas nakal memeras rakyat mresahkan rakyat sbb membela yg melanggar dgn bayar  bayar ...,adanya tni kalau janji menjatuhkan polisi mayoritas nakal memeras rakyat meresahkan rakyat membela melanggar bayar bayar
UgzSaMAEnNXxhyiA8P54AaABAg,7CLZkPwhEG4,Asah otak sampah kalian wahay sdm indonesia,asah otak sampah kalian wahay sdm indonesia
UgyDOnqvwZUfz5DkE2B4AaABAg,7CLZkPwhEG4,"Melindungi dan menyelamatkan WNI...., Mengatasi masalah narkoba yang dulu dihandle polisi, gw harap sih TNI ga ky polisi",melindungi menyelamatkan wni mengatasi masalah narkoba dulu dihandle polisi harap tni tidak polisi
UgwX_AMy__M5Emy1CBt4AaABAg,7CLZkPwhEG4,Menurut gw sih tambahan jobdesk dan jenis lembaga kementrian yg ditambahkannya juga sesuai dgn TNI. Enggak ada ancaman buat masyarakat sipil.,tambahan jobdesk jenis lembaga kementrian ditambahkannya sesuai tni enggak ancaman buat masyarakat sipil
UgxYzisXcgdYZzaaggl4AaABAg,7CLZkPwhEG4,"Menurut saya mah gak papah lah kagok edan. Sekalian Militer nanti ada yang jadi pedagang jadi kuli bangunan jadi pegawai indomaret jadi tukang becak jadi tukang parkir. Nah biar sipil nanti yg bawa senjata bawa tank bawa pesawat tempur,",tidak papah kagok edan sekalian militer jadi pedagang jadi kuli bangunan jadi pegawai indomaret jadi tukang becak jadi tukang parkir nah biar sipil bawa senjata bawa tank bawa pesawat tempur
Ugw6XHYGBVLEnQbzO7p4AaABAg,7CLZkPwhEG4,Hukum rimba nantinya,hukum rimba nantinya
Ugxod1eOsRU8Rv8CuJN4AaABAg,7CLZkPwhEG4,Apakah tni akan melawan kesejahtraan rakyatnya atau utuk megantikan polisi yg sedang mayoritas rusak meresakan rakyat,tni melawan kesejahtraan rakyatnya utuk megantikan polisi sedang mayoritas rusak meresakan rakyat
UgyYrbLWreZSkb9GD254AaABAg,7CLZkPwhEG4,Lapangan kerja yang dibutuhkan warga sipil bukan lapangan kerja buat yg sdh bekerja,lapangan kerja dibutuhkan warga sipil bukan lapangan kerja buat bekerja
UgwMsjtLw5I2Ya0cEip4AaABAg,7CLZkPwhEG4,Bravo T N I😊,bravo tni emo_other
UgwQDIlB75uHkFo1nFZ4AaABAg,7CLZkPwhEG4,MANTAP... TOLAK UU TNI SAAT INI.,mantap tolak uu_tni
UgzRJHuTkBPKu8kWzC14AaABAg,7CLZkPwhEG4,"Kalo sampe dijajah amerika atau china, masih saja menyalahkan rakyat.",kalau dijajah amerika china menyalahkan rakyat
Ugw6tuivvyWmIjtOM714AaABAg,7CLZkPwhEG4,"Setuju biar negara dipegang TNI ,biar negara aman , gak banyak orang sipil yg berebut kekuasaan, memperkaya diri sendiri, gak ada cinta sama negara dan rakyat, politikus2 hanyalah tikus2 negara, merampok dan memelaratkan rakyat, sudah terlihat setelah era reformasi hingga sekarang bukti nyata bahwa sipil yg memegang kendali negara malah ancur, beda jaman orde lama, TNI berperan aktiv, negara aman, rakyat sejahtera, korupsi dan maling2 gak ada, ngapain gak setuju, kalau aku ya setuju banget",setuju biar negara dipegang tni biar negara aman tidak banyak orang sipil berebut kekuasaan memperkaya diri sendiri tidak cinta sama negara rakyat politikus politikus hanyalah tikus tikus negara merampok memelaratkan rakyat terlihat era reformasi hingga sekarang bukti nyata sipil memegang kendali negara malah hancur beda jaman orde lama tni berperan aktiv negara aman rakyat sejahtera korupsi maling maling tidak ngapain tidak setuju kalau aku setuju banget
UgwijaHDhw1v19taRh14AaABAg,7CLZkPwhEG4,"Saya rasa RUU ini ada dampak baiknya juga, karena nama TNI yang dekat dengan rakyat, selama ini rakyat percaya akan semboyan bersama rakyat TNI kuat, di sisi lain banyak orang berharap perbaikan dan merefisi undang2 agar semakin baik tapi setelah refisi dilakukan masih ada yang kritik tanpa memahami UU yg di refisi dan di demo padahal belum merasakan hal yang buruk dari kebijakan, gak usah ada perbaikan kalau begitu...",rasa ruu dampak baiknya nama tni dekat rakyat selama rakyat percaya semboyan bersama rakyat tni kuat sisi banyak orang berharap perbaikan merefisi undang undang semakin baik refisi dilakukan kritik tanpa memahami uu refisi demo padahal belum merasakan buruk kebijakan tidak usah perbaikan kalau
UgwfcQW1y00uVUt32rZ4AaABAg,7CLZkPwhEG4,Semoga cepat terwujud,semoga cepat terwujud
